swing_id,direction,event,bar_in_swing,swing_position_pct,timestamp,open,high,low,close,range_pips,body_ratio,close_location,atr14_pips,range_vs_atr14,return_3m_pips,fib_rejection_level_C,entry_reference
128,UP,breakout_A,617,62.19758064516129,2025-11-13 06:35:00,1.16172,1.16202,1.16172,1.16201,2.9999999999996696,0.9666666666664446,0.9666666666664446,1.2000000000000899,2.4999999999995373,5.699999999999594,,NEXT_BAR_OPEN
128,UP,breakout_A,655,66.02822580645162,2025-11-13 07:13:00,1.16098,1.16107,1.16096,1.16106,1.100000000000545,0.7272727272730943,0.9090909090903586,1.3499999999999623,0.8148148148152412,0.9999999999998899,,NEXT_BAR_OPEN
128,UP,breakout_A,656,66.12903225806451,2025-11-13 07:14:00,1.16111,1.16116,1.16105,1.16112,1.100000000000545,0.09090909090762285,0.6363636363634528,1.3214285714286638,0.8324324324327866,2.0999999999982144,,NEXT_BAR_OPEN
128,UP,breakout_A,666,67.13709677419355,2025-11-13 07:24:00,1.16133,1.16145,1.1613,1.16145,1.500000000000945,0.800000000000296,1.0,1.1571428571428248,1.2962962962971492,2.300000000001745,,NEXT_BAR_OPEN
128,UP,breakout_A,670,67.54032258064517,2025-11-13 07:28:00,1.16145,1.1615,1.16139,1.1615,1.100000000000545,0.45454545454417,1.0,1.2428571428573547,0.8850574712646554,1.8999999999991246,,NEXT_BAR_OPEN
128,UP,breakout_A,673,67.84274193548387,2025-11-13 07:31:00,1.16149,1.16157,1.16146,1.16157,1.100000000000545,0.7272727272730943,1.0,1.2642857142860668,0.8700564971753297,0.700000000000145,,NEXT_BAR_OPEN
128,UP,breakout_A,677,68.24596774193549,2025-11-13 07:35:00,1.16149,1.16167,1.16142,1.16167,2.500000000000835,0.7200000000000355,1.0,1.3428571428575342,1.8617021276596537,1.40000000000029,,NEXT_BAR_OPEN
128,UP,breakout_A,678,68.34677419354838,2025-11-13 07:36:00,1.16168,1.16185,1.16168,1.16185,1.7000000000000348,1.0,1.0,1.350000000000438,1.2592592592588765,3.900000000001125,,NEXT_BAR_OPEN
128,UP,breakout_A,680,68.54838709677419,2025-11-13 07:38:00,1.16182,1.16202,1.16177,1.16197,2.500000000000835,0.5999999999992894,0.7999999999996448,1.5214285714290223,1.6431924882629725,2.9999999999996696,,NEXT_BAR_OPEN
128,UP,breakout_A,694,69.95967741935483,2025-11-13 07:52:00,1.16201,1.16224,1.162,1.16222,2.4000000000001798,0.8750000000001157,0.9166666666670522,1.7999999999997383,1.333333333333627,3.6999999999998145,,NEXT_BAR_OPEN
128,UP,breakout_A,757,76.31048387096774,2025-11-13 08:55:00,1.16168,1.16177,1.16167,1.16175,0.9999999999998899,0.700000000000222,0.8000000000008882,1.5285714285716092,0.6542056074764862,0.9000000000014552,,NEXT_BAR_OPEN
128,UP,breakout_A,758,76.41129032258064,2025-11-13 08:56:00,1.16176,1.16197,1.16176,1.16181,2.100000000000435,0.23809523809569125,0.23809523809569125,1.607142857142918,1.3066666666668878,2.100000000000435,,NEXT_BAR_OPEN
128,UP,breakout_A,761,76.71370967741936,2025-11-13 08:59:00,1.16198,1.16205,1.16188,1.16204,1.7000000000000348,0.3529411764702809,0.9411764705878511,1.5142857142858013,1.1226415094339208,2.2999999999995246,,NEXT_BAR_OPEN
128,UP,breakout_A,762,76.81451612903226,2025-11-13 09:00:00,1.16207,1.16232,1.16204,1.16229,2.80000000000058,0.7857142857145123,0.8928571428572561,1.5428571428572584,1.8148148148150547,3.60000000000138,,NEXT_BAR_OPEN
128,UP,breakout_A,795,80.14112903225806,2025-11-13 09:33:00,1.16202,1.1623,1.16191,1.16226,3.900000000001125,0.615384615384484,0.8974358974358244,1.7142857142860013,2.2750000000002752,3.300000000001635,,NEXT_BAR_OPEN
128,UP,breakout_A,796,80.24193548387096,2025-11-13 09:34:00,1.16226,1.1624,1.16226,1.16234,1.40000000000029,0.5714285714274385,0.5714285714274385,1.657142857143087,0.8448275862069543,2.8999999999990145,,NEXT_BAR_OPEN
128,UP,breakout_A,797,80.34274193548387,2025-11-13 09:35:00,1.16237,1.16281,1.16237,1.16281,4.3999999999999595,1.0,1.0,1.885714285714427,2.333333333333137,7.800000000000029,,NEXT_BAR_OPEN
128,UP,breakout_A,798,80.44354838709677,2025-11-13 09:36:00,1.16281,1.16293,1.16272,1.16284,2.100000000000435,0.14285714285804915,0.5714285714290246,1.950000000000245,1.0769230769231646,5.800000000000249,,NEXT_BAR_OPEN
128,UP,breakout_A,807,81.3508064516129,2025-11-13 09:45:00,1.16282,1.1631,1.16282,1.16307,2.80000000000058,0.8928571428572561,0.8928571428572561,2.5500000000000522,1.0980392156864793,4.500000000000615,,NEXT_BAR_OPEN
128,UP,breakout_A,851,85.78629032258064,2025-11-13 10:29:00,1.16296,1.16309,1.16295,1.16307,1.40000000000029,0.7857142857145123,0.8571428571435369,1.778571428571185,0.7871485943777808,3.60000000000138,,NEXT_BAR_OPEN
128,UP,breakout_A,852,85.88709677419355,2025-11-13 10:30:00,1.16307,1.16337,1.16307,1.16326,2.9999999999996696,0.6333333333331113,0.6333333333331113,1.899999999999759,1.578947368421079,4.999999999999449,,NEXT_BAR_OPEN
128,UP,breakout_A,856,86.29032258064517,2025-11-13 10:34:00,1.16335,1.16356,1.16333,1.16352,2.2999999999995246,0.7391304347827766,0.8260869565224946,1.742857142856824,1.3196721311475097,2.20000000000109,,NEXT_BAR_OPEN
128,UP,breakout_A,857,86.39112903225806,2025-11-13 10:35:00,1.16351,1.16366,1.16339,1.16365,2.6999999999999247,0.5185185185186404,0.9629629629635417,1.757142857142632,1.5365853658538127,3.300000000001635,,NEXT_BAR_OPEN
128,UP,breakout_A,858,86.49193548387096,2025-11-13 10:36:00,1.16365,1.16378,1.16365,1.16368,1.2999999999996348,0.2307692307690994,0.2307692307690994,1.7642857142855357,0.7368421052630255,3.1000000000003247,,NEXT_BAR_OPEN
128,UP,breakout_A,860,86.69354838709677,2025-11-13 10:38:00,1.16374,1.16387,1.16369,1.1638,1.80000000000069,0.33333333333292214,0.6111111111111797,1.828571428571354,0.9843750000004176,1.4999999999987246,,NEXT_BAR_OPEN
128,UP,breakout_A,861,86.79435483870968,2025-11-13 10:39:00,1.1638,1.16404,1.16379,1.16401,2.4999999999986144,0.8400000000006395,0.8800000000000355,1.8642857142855565,1.3409961685817458,3.2999999999994145,,NEXT_BAR_OPEN
128,UP,breakout_A,862,86.89516129032258,2025-11-13 10:40:00,1.16404,1.16426,1.16398,1.16413,2.80000000000058,0.3214285714290246,0.5357142857145123,1.9571428571428318,1.4306569343068842,4.20000000000087,,NEXT_BAR_OPEN
128,UP,breakout_A,867,87.3991935483871,2025-11-13 10:45:00,1.16414,1.1643,1.16414,1.16429,1.5999999999993797,0.9375000000009541,0.9375000000009541,2.0214285714284914,0.7915194346286998,2.9999999999996696,,NEXT_BAR_OPEN
128,UP,breakout_A,909,91.63306451612904,2025-11-13 11:27:00,1.16429,1.16446,1.16428,1.16441,1.80000000000069,0.6666666666658443,0.7222222222217425,1.6571428571429283,1.086206896552094,3.1000000000003247,,NEXT_BAR_OPEN
128,UP,breakout_A,914,92.13709677419355,2025-11-13 11:32:00,1.16443,1.16464,1.1644,1.16462,2.3999999999979593,0.791666666666975,0.916666666666975,1.7214285714287465,1.3941908713679674,2.5999999999992696,,NEXT_BAR_OPEN
128,UP,breakout_A,917,92.43951612903226,2025-11-13 11:35:00,1.16454,1.16477,1.16454,1.1647,2.300000000001745,0.6956521739132113,0.6956521739132113,1.6357142857145337,1.4061135371187576,0.8000000000008001,,NEXT_BAR_OPEN
128,UP,breakout_A,940,94.75806451612904,2025-11-13 11:58:00,1.16472,1.1648,1.16464,1.16477,1.6000000000016001,0.31250000000034694,0.812500000000347,1.8857142857142684,0.8484848484857048,3.00000000000189,,NEXT_BAR_OPEN
128,UP,breakout_A,941,94.85887096774194,2025-11-13 11:59:00,1.16476,1.16488,1.16474,1.16487,1.3999999999980695,0.7857142857157584,0.9285714285724481,1.9285714285713746,0.7259259259249452,3.60000000000138,,NEXT_BAR_OPEN
128,UP,breakout_A,943,95.06048387096774,2025-11-13 12:01:00,1.16485,1.16493,1.1648,1.1649,1.2999999999996348,0.38461538461630435,0.7692307692309006,1.692857142856972,0.7679324894513385,1.2999999999996348,,NEXT_BAR_OPEN
128,UP,breakout_A,949,95.66532258064517,2025-11-13 12:07:00,1.16489,1.16499,1.16487,1.16494,1.1999999999989797,0.41666666666790025,0.5833333333339501,1.3928571428567516,0.861538461537971,0.9000000000014552,,NEXT_BAR_OPEN
128,UP,breakout_A,951,95.86693548387096,2025-11-13 12:09:00,1.16495,1.16509,1.16494,1.165,1.4999999999987246,0.3333333333343202,0.4,1.292857142856572,1.1602209944746638,1.500000000000945,,NEXT_BAR_OPEN
128,UP,breakout_A,960,96.7741935483871,2025-11-13 12:18:00,1.16505,1.1652,1.16504,1.16515,1.5999999999993797,0.6250000000001735,0.6874999999992194,1.2571428571425285,1.272727272727112,2.4000000000001798,,NEXT_BAR_OPEN
128,UP,breakout_A,961,96.875,2025-11-13 12:19:00,1.16516,1.16525,1.16511,1.16522,1.3999999999980695,0.42857142857165514,0.7857142857141725,1.2357142857138164,1.1329479768774808,2.4000000000001798,,NEXT_BAR_OPEN
128,UP,breakout_A,967,97.47983870967742,2025-11-13 12:25:00,1.16526,1.16537,1.16525,1.16537,1.2000000000012,0.9166666666662041,1.0,1.2142857142855805,0.9882352941187442,2.6999999999999247,,NEXT_BAR_OPEN
128,UP,breakout_A,968,97.58064516129032,2025-11-13 12:26:00,1.16534,1.16542,1.16534,1.16542,0.7999999999985796,1.0,1.0,1.1785714285712194,0.678787878786794,2.9999999999996696,,NEXT_BAR_OPEN
128,UP,breakout_A,973,98.08467741935483,2025-11-13 12:31:00,1.16544,1.16551,1.16543,1.16549,0.8000000000008001,0.6249999999979183,0.7499999999986122,1.1928571428570274,0.6706586826354661,1.7999999999984695,,NEXT_BAR_OPEN
128,UP,break_retest_B,37,3.7298387096774195,2025-11-12 20:54:00,1.15881,1.15882,1.15877,1.15882,0.4999999999988347,0.20000000000177637,1.0,0.7785714285712952,0.6422018348609986,0.40000000000040004,,NEXT_BAR_OPEN
128,UP,break_retest_B,40,4.032258064516129,2025-11-12 20:57:00,1.15882,1.15888,1.1588,1.15885,0.7999999999985796,0.37500000000034694,0.624999999999653,0.8214285714284016,0.973913043476733,0.2999999999997449,,NEXT_BAR_OPEN
128,UP,break_retest_B,42,4.233870967741935,2025-11-12 20:59:00,1.15891,1.15893,1.15889,1.15892,0.40000000000040004,0.24999999999583666,0.7499999999986122,0.864285714285508,0.4628099173559452,1.100000000000545,,NEXT_BAR_OPEN
128,UP,break_retest_B,50,5.040322580645161,2025-11-12 21:07:00,1.15904,1.15915,1.15904,1.15907,1.0999999999983245,0.2727272727274562,0.2727272727274562,1.0071428571424765,1.092198581559033,-0.10000000000065512,,NEXT_BAR_OPEN
128,UP,break_retest_B,51,5.141129032258065,2025-11-12 21:08:00,1.15905,1.15913,1.15905,1.15911,0.8000000000008001,0.7500000000013878,0.7500000000013878,1.0285714285711884,0.7777777777787372,0.9000000000014552,,NEXT_BAR_OPEN
128,UP,break_retest_B,53,5.342741935483871,2025-11-12 21:10:00,1.15906,1.15912,1.15905,1.15907,0.700000000000145,0.14285714285804915,0.2857142857160983,0.9499999999997208,0.736842105263527,0.0,,NEXT_BAR_OPEN
128,UP,break_retest_B,86,8.669354838709678,2025-11-12 21:43:00,1.15882,1.15885,1.15881,1.15885,0.40000000000040004,0.7499999999986122,1.0,0.5928571428570617,0.67469879518149,1.1999999999989797,,NEXT_BAR_OPEN
128,UP,break_retest_B,90,9.07258064516129,2025-11-12 21:47:00,1.15883,1.15885,1.15883,1.15884,0.1999999999990898,0.5000000000055511,0.5000000000055511,0.5285714285710849,0.3783783783769024,-0.09999999999843467,,NEXT_BAR_OPEN
128,UP,break_retest_B,96,9.67741935483871,2025-11-12 21:53:00,1.15879,1.15887,1.15877,1.15884,0.9999999999998899,0.5000000000011102,0.700000000000222,0.6785714285715917,1.4736842105257992,1.2000000000012,,NEXT_BAR_OPEN
128,UP,break_retest_B,97,9.778225806451612,2025-11-12 21:54:00,1.15884,1.15888,1.15884,1.15887,0.3999999999981796,0.7500000000027756,0.7500000000027756,0.6499999999999759,0.6153846153818375,1.500000000000945,,NEXT_BAR_OPEN
128,UP,break_retest_B,109,10.987903225806452,2025-11-12 22:06:00,1.15884,1.15898,1.15884,1.15897,1.3999999999980695,0.9285714285724481,0.9285714285724481,0.8428571428567962,1.661016949150935,-0.4999999999988347,,NEXT_BAR_OPEN
128,UP,break_retest_B,110,11.088709677419354,2025-11-12 22:07:00,1.15897,1.15905,1.15897,1.15905,0.7999999999985796,1.0,1.0,0.8285714285709884,0.965517241378109,0.9999999999998899,,NEXT_BAR_OPEN
128,UP,break_retest_B,115,11.59274193548387,2025-11-12 22:12:00,1.159,1.15911,1.159,1.1591,1.100000000000545,0.9090909090903586,0.9090909090903586,0.8999999999995519,1.2222222222234362,-0.10000000000065512,,NEXT_BAR_OPEN
128,UP,break_retest_B,160,16.129032258064516,2025-11-12 22:57:00,1.15897,1.15902,1.15891,1.15902,1.0999999999983245,0.45454545454508755,1.0,0.6857142857140198,1.6041666666648453,0.8999999999992347,,NEXT_BAR_OPEN
128,UP,break_retest_B,162,16.330645161290324,2025-11-12 22:59:00,1.15895,1.15898,1.15891,1.15897,0.6999999999979245,0.28571428571700463,0.8571428571446698,0.714285714285477,0.9799999999974198,0.20000000000131024,,NEXT_BAR_OPEN
128,UP,break_retest_B,163,16.431451612903224,2025-11-12 23:00:00,1.15897,1.15899,1.15897,1.15898,0.1999999999990898,0.4999999999944489,0.4999999999944489,0.6928571428569238,0.28865979381321055,-0.40000000000040004,,NEXT_BAR_OPEN
128,UP,break_retest_B,165,16.633064516129032,2025-11-12 23:02:00,1.15894,1.15897,1.15893,1.15897,0.40000000000040004,0.7499999999986122,1.0,0.6714285714285292,0.5957446808516971,0.0,,NEXT_BAR_OPEN
128,UP,break_retest_B,166,16.733870967741936,2025-11-12 23:03:00,1.15895,1.15898,1.15895,1.15897,0.2999999999997449,0.666666666671601,0.666666666671601,0.6214285714285188,0.48275862068928554,-0.09999999999843467,,NEXT_BAR_OPEN
128,UP,break_retest_B,167,16.83467741935484,2025-11-12 23:04:00,1.15897,1.15902,1.15897,1.15901,0.4999999999988347,0.8000000000026646,0.8000000000026646,0.6357142857141681,0.7865168539308968,0.9000000000014552,,NEXT_BAR_OPEN
128,UP,break_retest_B,175,17.641129032258064,2025-11-12 23:12:00,1.15908,1.15911,1.15905,1.1591,0.6000000000017103,0.3333333333308662,0.8333333333327165,0.5642857142852874,1.0632911392443416,-0.2999999999997449,,NEXT_BAR_OPEN
128,UP,break_retest_B,176,17.741935483870968,2025-11-12 23:13:00,1.15911,1.15913,1.15911,1.15912,0.1999999999990898,0.4999999999944489,0.4999999999944489,0.5357142857139888,0.37333333333184116,0.0,,NEXT_BAR_OPEN
128,UP,break_retest_B,224,22.580645161290324,2025-11-13 00:01:00,1.15905,1.15908,1.15903,1.15907,0.5000000000010552,0.4000000000017764,0.7999999999991119,0.6071428571428695,0.823529411766427,0.5000000000010552,,NEXT_BAR_OPEN
128,UP,break_retest_B,292,29.43548387096774,2025-11-13 01:10:00,1.15841,1.15842,1.1584,1.15842,0.1999999999990898,0.5000000000055511,1.0,0.9428571428569755,0.2121212121202844,-0.10000000000065512,,NEXT_BAR_OPEN
128,UP,break_retest_B,308,31.048387096774192,2025-11-13 01:26:00,1.15839,1.15842,1.15838,1.15842,0.40000000000040004,0.7499999999986122,1.0,0.8142857142859735,0.49122807017577347,-0.40000000000040004,,NEXT_BAR_OPEN
128,UP,break_retest_B,309,31.149193548387096,2025-11-13 01:27:00,1.1584,1.15844,1.15837,1.15844,0.700000000000145,0.5714285714258525,1.0,0.8000000000001657,0.875,0.0,,NEXT_BAR_OPEN
128,UP,break_retest_B,337,33.971774193548384,2025-11-13 01:55:00,1.15838,1.15841,1.15836,1.1584,0.4999999999988347,0.40000000000355274,0.8000000000026646,0.7785714285711366,0.6422018348611295,-0.1999999999990898,,NEXT_BAR_OPEN
128,UP,break_retest_B,339,34.17338709677419,2025-11-13 01:57:00,1.15838,1.15848,1.15836,1.15844,1.1999999999989797,0.5,0.6666666666660499,0.7428571428566169,1.6153846153843856,0.7999999999985796,,NEXT_BAR_OPEN
128,UP,break_retest_B,343,34.57661290322581,2025-11-13 02:01:00,1.15837,1.15848,1.15834,1.15848,1.40000000000029,0.7857142857145123,1.0,0.9214285714281051,1.519379844962324,-0.20000000000131024,,NEXT_BAR_OPEN
128,UP,break_retest_B,344,34.67741935483871,2025-11-13 02:02:00,1.15849,1.15855,1.15848,1.15852,0.700000000000145,0.4285714285709754,0.5714285714290246,0.9071428571424558,0.7716535433075878,-0.2999999999997449,,NEXT_BAR_OPEN
128,UP,break_retest_B,350,35.28225806451613,2025-11-13 02:08:00,1.15853,1.15865,1.15852,1.15858,1.2999999999996348,0.38461538461459627,0.4615384615381988,1.064285714285391,1.221476510067142,-0.40000000000040004,,NEXT_BAR_OPEN
128,UP,break_retest_B,352,35.483870967741936,2025-11-13 02:10:00,1.15848,1.1587,1.15848,1.15868,2.20000000000109,0.9090909090903586,0.9090909090903586,1.257142857142687,1.7500000000011038,1.7000000000000348,,NEXT_BAR_OPEN
128,UP,break_retest_B,355,35.78629032258065,2025-11-13 02:13:00,1.15866,1.15868,1.15864,1.15868,0.40000000000040004,0.49999999999722444,1.0,1.2571428571428456,0.3181818181821393,0.0,,NEXT_BAR_OPEN
128,UP,break_retest_B,356,35.88709677419355,2025-11-13 02:14:00,1.15867,1.15883,1.15867,1.15873,1.5999999999993797,0.3749999999998265,0.3749999999998265,1.192857142857186,1.3413173652688926,0.10000000000065512,,NEXT_BAR_OPEN
128,UP,break_retest_B,357,35.98790322580645,2025-11-13 02:15:00,1.15873,1.15878,1.15873,1.15875,0.4999999999988347,0.39999999999911184,0.39999999999911184,1.1285714285713677,0.44303797468253564,0.8999999999992347,,NEXT_BAR_OPEN
128,UP,break_retest_B,361,36.391129032258064,2025-11-13 02:19:00,1.15885,1.15887,1.15878,1.15886,0.9000000000014552,0.11111111111165937,0.8888888888883406,1.1285714285715263,0.7974683544316001,1.100000000000545,,NEXT_BAR_OPEN
128,UP,break_retest_B,367,36.99596774193548,2025-11-13 02:25:00,1.15903,1.15909,1.15901,1.15904,0.7999999999985796,0.12500000000104083,0.37500000000034694,1.1000000000000691,0.7272727272713904,0.10000000000065512,,NEXT_BAR_OPEN
128,UP,break_retest_B,368,37.096774193548384,2025-11-13 02:26:00,1.15902,1.15911,1.15901,1.15903,0.9999999999998899,0.10000000000066614,0.19999999999911183,1.0928571428571652,0.9150326797384426,-1.100000000000545,,NEXT_BAR_OPEN
128,UP,break_retest_B,378,38.104838709677416,2025-11-13 02:36:00,1.15961,1.15969,1.15952,1.15969,1.7000000000000348,0.47058823529457866,1.0,1.5214285714285465,1.1173708920188206,-0.3999999999981796,,NEXT_BAR_OPEN
128,UP,break_retest_B,384,38.70967741935484,2025-11-13 02:42:00,1.16026,1.16038,1.1602,1.16034,1.80000000000069,0.44444444444348497,0.7777777777776407,1.8357142857144164,0.9805447470820181,1.7000000000000348,,NEXT_BAR_OPEN
128,UP,break_retest_B,397,40.020161290322584,2025-11-13 02:55:00,1.16072,1.16091,1.1607,1.16086,2.100000000000435,0.6666666666666666,0.7619047619043088,1.7500000000002038,1.2000000000001088,-0.700000000000145,,NEXT_BAR_OPEN
128,UP,break_retest_B,398,40.12096774193548,2025-11-13 02:56:00,1.16087,1.16102,1.16086,1.16095,1.5999999999993797,0.4999999999993061,0.5624999999997398,1.735714285714396,0.9218106995880615,2.4999999999986144,,NEXT_BAR_OPEN
128,UP,break_retest_B,399,40.221774193548384,2025-11-13 02:57:00,1.16095,1.16099,1.16092,1.16098,0.700000000000145,0.4285714285709754,0.8571428571419508,1.7285714285716505,0.40495867768598226,2.4999999999986144,,NEXT_BAR_OPEN
128,UP,break_retest_B,404,40.725806451612904,2025-11-13 03:02:00,1.16124,1.16134,1.16123,1.16132,1.100000000000545,0.7272727272710757,0.8181818181807171,1.8142857142858633,0.6062992125986758,2.0999999999982144,,NEXT_BAR_OPEN
128,UP,break_retest_B,409,41.229838709677416,2025-11-13 03:07:00,1.16121,1.16144,1.16121,1.16144,2.2999999999995246,1.0,1.0,1.5857142857145234,1.4504504504499331,0.8000000000008001,,NEXT_BAR_OPEN
128,UP,break_retest_B,461,46.471774193548384,2025-11-13 03:59:00,1.16261,1.16294,1.1626,1.16278,3.4000000000000696,0.5,0.5294117647054214,2.2428571428572446,1.5159235668789433,2.5999999999992696,,NEXT_BAR_OPEN
128,UP,break_retest_B,462,46.57258064516129,2025-11-13 04:00:00,1.16277,1.16283,1.16261,1.1628,2.20000000000109,0.13636363636345286,0.8636363636365472,2.3000000000001593,0.9565217391308425,1.6000000000016001,,NEXT_BAR_OPEN
128,UP,break_retest_B,464,46.774193548387096,2025-11-13 04:02:00,1.16265,1.16279,1.16257,1.16278,2.1999999999988695,0.5909090909092285,0.9545454545451334,2.471428571428585,0.890173410404162,0.0,,NEXT_BAR_OPEN
128,UP,break_retest_B,468,47.17741935483871,2025-11-13 04:06:00,1.16241,1.16275,1.16241,1.16274,3.4000000000000696,0.9705882352945786,0.9705882352945786,2.4428571428571275,1.3918128654971134,1.900000000001345,,NEXT_BAR_OPEN
128,UP,break_retest_B,475,47.88306451612903,2025-11-13 04:13:00,1.16325,1.16347,1.16325,1.16342,2.20000000000109,0.7727272727269057,0.7727272727269057,2.2642857142861152,0.9716088328078804,0.9999999999998899,,NEXT_BAR_OPEN
128,UP,break_retest_B,546,55.04032258064516,2025-11-13 05:24:00,1.16214,1.1622,1.16201,1.16217,1.8999999999991246,0.15789473684204375,0.8421052631579562,1.8285714285715127,1.0390624999994735,0.2999999999997449,,NEXT_BAR_OPEN
128,UP,break_retest_B,586,59.07258064516129,2025-11-13 06:04:00,1.16163,1.16174,1.16163,1.16174,1.100000000000545,1.0,1.0,1.5999999999998553,0.6875000000004028,1.80000000000069,,NEXT_BAR_OPEN
128,UP,break_retest_B,587,59.17338709677419,2025-11-13 06:05:00,1.16172,1.16183,1.16172,1.16177,1.0999999999983245,0.45454545454508755,0.45454545454508755,1.5928571428569516,0.6905829596402867,0.4999999999988347,,NEXT_BAR_OPEN
128,UP,break_retest_B,594,59.87903225806452,2025-11-13 06:12:00,1.16173,1.16185,1.16167,1.16182,1.80000000000069,0.5000000000006168,0.833333333333539,1.4285714285711126,1.2600000000007616,-0.09999999999843467,,NEXT_BAR_OPEN
128,UP,break_retest_B,658,66.33064516129032,2025-11-13 07:16:00,1.16112,1.16117,1.16109,1.16114,0.8000000000008001,0.2500000000013878,0.6250000000006939,1.2000000000000899,0.6666666666672835,0.8000000000008001,,NEXT_BAR_OPEN
128,UP,break_retest_B,660,66.53225806451613,2025-11-13 07:18:00,1.16116,1.16118,1.16103,1.16118,1.500000000000945,0.13333333333412284,1.0,1.1642857142857288,1.2883435582830043,0.700000000000145,,NEXT_BAR_OPEN
128,UP,break_retest_B,668,67.33870967741936,2025-11-13 07:26:00,1.1613,1.16133,1.16126,1.16131,0.700000000000145,0.14285714285804915,0.7142857142870738,1.2142857142858978,0.5764705882353264,0.0,,NEXT_BAR_OPEN
128,UP,break_retest_B,669,67.43951612903226,2025-11-13 07:27:00,1.16133,1.16145,1.1613,1.16142,1.500000000000945,0.5999999999991118,0.7999999999988158,1.2428571428573547,1.2068965517246926,-0.30000000000196536,,NEXT_BAR_OPEN
128,UP,break_retest_B,672,67.74193548387096,2025-11-13 07:30:00,1.1614,1.16151,1.1614,1.16149,1.100000000000545,0.8181818181807171,0.8181818181807171,1.2785714285717158,0.8603351955309593,0.700000000000145,,NEXT_BAR_OPEN
128,UP,break_retest_B,676,68.14516129032258,2025-11-13 07:34:00,1.16147,1.1615,1.16134,1.16148,1.5999999999993797,0.06250000000043368,0.8750000000005205,1.28571428571462,1.2444444444436384,-0.8999999999992347,,NEXT_BAR_OPEN
128,UP,break_retest_B,688,69.35483870967742,2025-11-13 07:46:00,1.16179,1.16191,1.16172,1.16191,1.8999999999991246,0.631578947368175,1.0,2.0714285714286604,0.9172413793098828,3.4000000000000696,,NEXT_BAR_OPEN
128,UP,break_retest_B,696,70.16129032258064,2025-11-13 07:54:00,1.16208,1.16216,1.16208,1.16213,0.8000000000008001,0.6250000000006939,0.6250000000006939,1.6357142857142164,0.48908296943282425,1.40000000000029,,NEXT_BAR_OPEN
128,UP,break_retest_B,699,70.46370967741936,2025-11-13 07:57:00,1.16189,1.16222,1.16189,1.16219,3.2999999999994145,0.9090909090909702,0.9090909090909702,1.7571428571427905,1.878048780487543,0.5999999999994898,,NEXT_BAR_OPEN
128,UP,break_retest_B,700,70.56451612903226,2025-11-13 07:58:00,1.16221,1.16228,1.16211,1.16223,1.7000000000000348,0.11764705882429773,0.705882352941868,1.692857142856972,1.0042194092828223,3.8000000000004697,,NEXT_BAR_OPEN
128,UP,break_retest_B,765,77.11693548387096,2025-11-13 09:03:00,1.162,1.16218,1.16196,1.16212,2.1999999999988695,0.5454545454553712,0.727272727272819,1.7000000000000348,1.2941176470581321,-1.7000000000000348,,NEXT_BAR_OPEN
128,UP,break_retest_B,768,77.41935483870968,2025-11-13 09:06:00,1.16204,1.16217,1.16203,1.1621,1.40000000000029,0.4285714285709754,0.5,1.7857142857142476,0.7840000000001791,-0.20000000000131024,,NEXT_BAR_OPEN
128,UP,break_retest_B,801,80.74596774193549,2025-11-13 09:39:00,1.16269,1.16292,1.16269,1.16272,2.2999999999995246,0.13043478260861172,0.13043478260861172,2.128571428571733,1.0805369127512998,-1.2000000000012,,NEXT_BAR_OPEN
128,UP,break_retest_B,802,80.84677419354838,2025-11-13 09:40:00,1.16272,1.16296,1.1627,1.16291,2.5999999999992696,0.7307692307699534,0.8076923076927018,2.1642857142859357,1.201320132012741,3.700000000002035,,NEXT_BAR_OPEN
128,UP,break_retest_B,806,81.25,2025-11-13 09:44:00,1.16268,1.1628,1.16253,1.1628,2.6999999999999247,0.44444444444490133,1.0,2.4785714285714886,1.0893371757924504,0.40000000000040004,,NEXT_BAR_OPEN
128,UP,break_retest_B,809,81.5524193548387,2025-11-13 09:47:00,1.16268,1.16291,1.16249,1.16291,4.20000000000087,0.5476190476193498,1.0,2.7357142857142858,1.5352480417757748,1.100000000000545,,NEXT_BAR_OPEN
128,UP,break_retest_B,859,86.59274193548387,2025-11-13 10:37:00,1.16367,1.16372,1.16343,1.16371,2.900000000001235,0.13793103448283783,0.9655172413790991,1.8785714285713644,1.543726235742155,1.8999999999991246,,NEXT_BAR_OPEN
128,UP,break_retest_B,865,87.1975806451613,2025-11-13 10:43:00,1.164,1.16422,1.164,1.16412,2.20000000000109,0.5454545454548207,0.5454545454548207,2.092857142857055,1.0511945392497117,-0.10000000000065512,,NEXT_BAR_OPEN
128,UP,break_retest_B,911,91.83467741935483,2025-11-13 11:29:00,1.16426,1.1644,1.16424,1.16436,1.6000000000016001,0.6249999999993061,0.75,1.685714285714544,0.9491525423736852,0.9000000000014552,,NEXT_BAR_OPEN
128,UP,break_retest_B,912,91.93548387096774,2025-11-13 11:30:00,1.16435,1.16448,1.16431,1.16437,1.7000000000000348,0.11764705882299159,0.3529411764702809,1.7285714285716505,0.9834710743800592,-0.40000000000040004,,NEXT_BAR_OPEN
128,UP,break_retest_B,926,93.34677419354838,2025-11-13 11:44:00,1.16454,1.16466,1.16454,1.16465,1.2000000000012,0.9166666666662041,0.9166666666662041,1.5357142857141959,0.7813953488380365,3.2999999999994145,,NEXT_BAR_OPEN
