depth,deviation,backstep,pivot_count,swing_count,median_swing_pips,median_bars,median_efficiency,mean_efficiency,deviation_pips,robustness_score,depth_distance,deviation_distance,backstep_distance
385,150,60,666,665,39.20000000000145,443.0,0.11373145682767428,0.13941959539170345,15.0,0.9258358036367913,35,0,20
385,175,60,666,665,39.20000000000145,443.0,0.11373145682767428,0.13941959539170345,17.5,0.9258358036367913,35,25,20
385,200,60,666,665,39.20000000000145,443.0,0.11373145682767428,0.13941959539170345,20.0,0.9258358036367913,35,50,20
385,225,60,666,665,39.20000000000145,443.0,0.11373145682767428,0.13941959539170345,22.5,0.9258358036367913,35,75,20
385,250,60,666,665,39.20000000000145,443.0,0.11373145682767428,0.13941959539170345,25.0,0.9258358036367913,35,100,20
310,25,20,828,827,33.60000000000029,362.0,0.1227887617065515,0.15100486261649862,2.5,0.9246431322891305,40,125,20
310,50,20,828,827,33.60000000000029,362.0,0.1227887617065515,0.15100486261649862,5.0,0.9246431322891305,40,100,20
310,75,20,828,827,33.60000000000029,362.0,0.1227887617065515,0.15100486261649862,7.5,0.9246431322891305,40,75,20
310,100,20,828,827,33.60000000000029,362.0,0.1227887617065515,0.15100486261649862,10.0,0.9246431322891305,40,50,20
310,125,20,828,827,33.60000000000029,362.0,0.1227887617065515,0.15100486261649862,12.5,0.9246431322891305,40,25,20
310,150,20,828,827,33.60000000000029,362.0,0.1227887617065515,0.15100486261649862,15.0,0.9246431322891305,40,0,20
310,175,20,828,827,33.60000000000029,362.0,0.1227887617065515,0.15100486261649862,17.5,0.9246431322891305,40,25,20
310,200,20,828,827,33.60000000000029,362.0,0.1227887617065515,0.15100486261649862,20.0,0.9246431322891305,40,50,20
310,225,20,828,827,33.60000000000029,362.0,0.1227887617065515,0.15100486261649862,22.5,0.9246431322891305,40,75,20
310,250,20,828,827,33.60000000000029,362.0,0.1227887617065515,0.15100486261649862,25.0,0.9246431322891305,40,100,20
390,25,20,656,655,39.70000000000029,451.0,0.11373145682767428,0.1387139014418307,2.5,0.9163014345983307,40,125,20
390,25,40,656,655,39.70000000000029,451.0,0.11373145682767428,0.1387139014418307,2.5,0.9163014345983307,40,125,0
390,25,60,656,655,39.70000000000029,451.0,0.11373145682767428,0.1387139014418307,2.5,0.9163014345983307,40,125,20
390,50,20,656,655,39.70000000000029,451.0,0.11373145682767428,0.1387139014418307,5.0,0.9163014345983307,40,100,20
390,50,40,656,655,39.70000000000029,451.0,0.11373145682767428,0.1387139014418307,5.0,0.9163014345983307,40,100,0
390,50,60,656,655,39.70000000000029,451.0,0.11373145682767428,0.1387139014418307,5.0,0.9163014345983307,40,100,20
390,75,20,656,655,39.70000000000029,451.0,0.11373145682767428,0.1387139014418307,7.5,0.9163014345983307,40,75,20
390,75,40,656,655,39.70000000000029,451.0,0.11373145682767428,0.1387139014418307,7.5,0.9163014345983307,40,75,0
390,75,60,656,655,39.70000000000029,451.0,0.11373145682767428,0.1387139014418307,7.5,0.9163014345983307,40,75,20
390,100,20,656,655,39.70000000000029,451.0,0.11373145682767428,0.1387139014418307,10.0,0.9163014345983307,40,50,20
390,100,40,656,655,39.70000000000029,451.0,0.11373145682767428,0.1387139014418307,10.0,0.9163014345983307,40,50,0
390,100,60,656,655,39.70000000000029,451.0,0.11373145682767428,0.1387139014418307,10.0,0.9163014345983307,40,50,20
390,125,20,656,655,39.70000000000029,451.0,0.11373145682767428,0.1387139014418307,12.5,0.9163014345983307,40,25,20
390,125,40,656,655,39.70000000000029,451.0,0.11373145682767428,0.1387139014418307,12.5,0.9163014345983307,40,25,0
390,125,60,656,655,39.70000000000029,451.0,0.11373145682767428,0.1387139014418307,12.5,0.9163014345983307,40,25,20
390,150,20,656,655,39.70000000000029,451.0,0.11373145682767428,0.1387139014418307,15.0,0.9163014345983307,40,0,20
390,150,40,656,655,39.70000000000029,451.0,0.11373145682767428,0.1387139014418307,15.0,0.9163014345983307,40,0,0
390,150,60,656,655,39.70000000000029,451.0,0.11373145682767428,0.1387139014418307,15.0,0.9163014345983307,40,0,20
390,175,20,656,655,39.70000000000029,451.0,0.11373145682767428,0.1387139014418307,17.5,0.9163014345983307,40,25,20
390,175,40,656,655,39.70000000000029,451.0,0.11373145682767428,0.1387139014418307,17.5,0.9163014345983307,40,25,0
390,175,60,656,655,39.70000000000029,451.0,0.11373145682767428,0.1387139014418307,17.5,0.9163014345983307,40,25,20
390,200,20,656,655,39.70000000000029,451.0,0.11373145682767428,0.1387139014418307,20.0,0.9163014345983307,40,50,20
390,200,40,656,655,39.70000000000029,451.0,0.11373145682767428,0.1387139014418307,20.0,0.9163014345983307,40,50,0
390,200,60,656,655,39.70000000000029,451.0,0.11373145682767428,0.1387139014418307,20.0,0.9163014345983307,40,50,20
390,225,20,656,655,39.70000000000029,451.0,0.11373145682767428,0.1387139014418307,22.5,0.9163014345983307,40,75,20
390,225,40,656,655,39.70000000000029,451.0,0.11373145682767428,0.1387139014418307,22.5,0.9163014345983307,40,75,0
390,225,60,656,655,39.70000000000029,451.0,0.11373145682767428,0.1387139014418307,22.5,0.9163014345983307,40,75,20
390,250,20,656,655,39.70000000000029,451.0,0.11373145682767428,0.1387139014418307,25.0,0.9163014345983307,40,100,20
390,250,40,656,655,39.70000000000029,451.0,0.11373145682767428,0.1387139014418307,25.0,0.9163014345983307,40,100,0
390,250,60,656,655,39.70000000000029,451.0,0.11373145682767428,0.1387139014418307,25.0,0.9163014345983307,40,100,20
305,25,60,840,839,33.20000000000211,357.0,0.12335526315790218,0.15056956750204334,2.5,0.9148947940262405,45,125,20
305,50,60,840,839,33.20000000000211,357.0,0.12335526315790218,0.15056956750204334,5.0,0.9148947940262405,45,100,20
305,75,60,840,839,33.20000000000211,357.0,0.12335526315790218,0.15056956750204334,7.5,0.9148947940262405,45,75,20
305,100,60,840,839,33.20000000000211,357.0,0.12335526315790218,0.15056956750204334,10.0,0.9148947940262405,45,50,20
305,125,60,840,839,33.20000000000211,357.0,0.12335526315790218,0.15056956750204334,12.5,0.9148947940262405,45,25,20
305,150,60,840,839,33.20000000000211,357.0,0.12335526315790218,0.15056956750204334,15.0,0.9148947940262405,45,0,20
305,175,60,840,839,33.20000000000211,357.0,0.12335526315790218,0.15056956750204334,17.5,0.9148947940262405,45,25,20
305,200,60,840,839,33.20000000000211,357.0,0.12335526315790218,0.15056956750204334,20.0,0.9148947940262405,45,50,20
305,225,60,840,839,33.20000000000211,357.0,0.12335526315790218,0.15056956750204334,22.5,0.9148947940262405,45,75,20
305,250,60,840,839,33.20000000000211,357.0,0.12335526315790218,0.15056956750204334,25.0,0.9148947940262405,45,100,20
395,25,20,652,651,39.80000000000094,452.0,0.11360799001248631,0.13811790456119488,2.5,0.9136565402670986,45,125,20
395,25,40,652,651,39.80000000000094,452.0,0.11360799001248631,0.13811790456119488,2.5,0.9136565402670986,45,125,0
395,25,60,652,651,39.80000000000094,452.0,0.11360799001248631,0.13811790456119488,2.5,0.9136565402670986,45,125,20
395,50,20,652,651,39.80000000000094,452.0,0.11360799001248631,0.13811790456119488,5.0,0.9136565402670986,45,100,20
395,50,40,652,651,39.80000000000094,452.0,0.11360799001248631,0.13811790456119488,5.0,0.9136565402670986,45,100,0
395,50,60,652,651,39.80000000000094,452.0,0.11360799001248631,0.13811790456119488,5.0,0.9136565402670986,45,100,20
395,75,20,652,651,39.80000000000094,452.0,0.11360799001248631,0.13811790456119488,7.5,0.9136565402670986,45,75,20
395,75,40,652,651,39.80000000000094,452.0,0.11360799001248631,0.13811790456119488,7.5,0.9136565402670986,45,75,0
395,75,60,652,651,39.80000000000094,452.0,0.11360799001248631,0.13811790456119488,7.5,0.9136565402670986,45,75,20
395,100,20,652,651,39.80000000000094,452.0,0.11360799001248631,0.13811790456119488,10.0,0.9136565402670986,45,50,20
395,100,40,652,651,39.80000000000094,452.0,0.11360799001248631,0.13811790456119488,10.0,0.9136565402670986,45,50,0
395,100,60,652,651,39.80000000000094,452.0,0.11360799001248631,0.13811790456119488,10.0,0.9136565402670986,45,50,20
395,125,20,652,651,39.80000000000094,452.0,0.11360799001248631,0.13811790456119488,12.5,0.9136565402670986,45,25,20
395,125,40,652,651,39.80000000000094,452.0,0.11360799001248631,0.13811790456119488,12.5,0.9136565402670986,45,25,0
395,125,60,652,651,39.80000000000094,452.0,0.11360799001248631,0.13811790456119488,12.5,0.9136565402670986,45,25,20
395,150,20,652,651,39.80000000000094,452.0,0.11360799001248631,0.13811790456119488,15.0,0.9136565402670986,45,0,20
395,150,40,652,651,39.80000000000094,452.0,0.11360799001248631,0.13811790456119488,15.0,0.9136565402670986,45,0,0
395,150,60,652,651,39.80000000000094,452.0,0.11360799001248631,0.13811790456119488,15.0,0.9136565402670986,45,0,20
395,175,20,652,651,39.80000000000094,452.0,0.11360799001248631,0.13811790456119488,17.5,0.9136565402670986,45,25,20
395,175,40,652,651,39.80000000000094,452.0,0.11360799001248631,0.13811790456119488,17.5,0.9136565402670986,45,25,0
395,175,60,652,651,39.80000000000094,452.0,0.11360799001248631,0.13811790456119488,17.5,0.9136565402670986,45,25,20
395,200,20,652,651,39.80000000000094,452.0,0.11360799001248631,0.13811790456119488,20.0,0.9136565402670986,45,50,20
395,200,40,652,651,39.80000000000094,452.0,0.11360799001248631,0.13811790456119488,20.0,0.9136565402670986,45,50,0
395,200,60,652,651,39.80000000000094,452.0,0.11360799001248631,0.13811790456119488,20.0,0.9136565402670986,45,50,20
395,225,20,652,651,39.80000000000094,452.0,0.11360799001248631,0.13811790456119488,22.5,0.9136565402670986,45,75,20
395,225,40,652,651,39.80000000000094,452.0,0.11360799001248631,0.13811790456119488,22.5,0.9136565402670986,45,75,0
395,225,60,652,651,39.80000000000094,452.0,0.11360799001248631,0.13811790456119488,22.5,0.9136565402670986,45,75,20
395,250,20,652,651,39.80000000000094,452.0,0.11360799001248631,0.13811790456119488,25.0,0.9136565402670986,45,100,20
395,250,40,652,651,39.80000000000094,452.0,0.11360799001248631,0.13811790456119488,25.0,0.9136565402670986,45,100,0
395,250,60,652,651,39.80000000000094,452.0,0.11360799001248631,0.13811790456119488,25.0,0.9136565402670986,45,100,20
305,25,40,844,843,33.09999999999924,355.0,0.12373453318334232,0.15184263992190758,2.5,0.9112815080341227,45,125,0
305,50,40,844,843,33.09999999999924,355.0,0.12373453318334232,0.15184263992190758,5.0,0.9112815080341227,45,100,0
305,75,40,844,843,33.09999999999924,355.0,0.12373453318334232,0.15184263992190758,7.5,0.9112815080341227,45,75,0
305,100,40,844,843,33.09999999999924,355.0,0.12373453318334232,0.15184263992190758,10.0,0.9112815080341227,45,50,0
305,125,40,844,843,33.09999999999924,355.0,0.12373453318334232,0.15184263992190758,12.5,0.9112815080341227,45,25,0
305,150,40,844,843,33.09999999999924,355.0,0.12373453318334232,0.15184263992190758,15.0,0.9112815080341227,45,0,0
305,175,40,844,843,33.09999999999924,355.0,0.12373453318334232,0.15184263992190758,17.5,0.9112815080341227,45,25,0
305,200,40,844,843,33.09999999999924,355.0,0.12373453318334232,0.15184263992190758,20.0,0.9112815080341227,45,50,0
305,225,40,844,843,33.09999999999924,355.0,0.12373453318334232,0.15184263992190758,22.5,0.9112815080341227,45,75,0
305,250,40,844,843,33.09999999999924,355.0,0.12373453318334232,0.15184263992190758,25.0,0.9112815080341227,45,100,0
305,25,20,846,845,33.0000000000008,355.0,0.12383983028374557,0.1523995171157906,2.5,0.9098396881317772,45,125,20
305,50,20,846,845,33.0000000000008,355.0,0.12383983028374557,0.1523995171157906,5.0,0.9098396881317772,45,100,20
305,75,20,846,845,33.0000000000008,355.0,0.12383983028374557,0.1523995171157906,7.5,0.9098396881317772,45,75,20
305,100,20,846,845,33.0000000000008,355.0,0.12383983028374557,0.1523995171157906,10.0,0.9098396881317772,45,50,20
305,125,20,846,845,33.0000000000008,355.0,0.12383983028374557,0.1523995171157906,12.5,0.9098396881317772,45,25,20
305,150,20,846,845,33.0000000000008,355.0,0.12383983028374557,0.1523995171157906,15.0,0.9098396881317772,45,0,20
305,175,20,846,845,33.0000000000008,355.0,0.12383983028374557,0.1523995171157906,17.5,0.9098396881317772,45,25,20
305,200,20,846,845,33.0000000000008,355.0,0.12383983028374557,0.1523995171157906,20.0,0.9098396881317772,45,50,20
305,225,20,846,845,33.0000000000008,355.0,0.12383983028374557,0.1523995171157906,22.5,0.9098396881317772,45,75,20
305,250,20,846,845,33.0000000000008,355.0,0.12383983028374557,0.1523995171157906,25.0,0.9098396881317772,45,100,20
400,25,20,646,645,40.50000000000109,453.0,0.11340206185567873,0.1381885682224618,2.5,0.9067286593868873,50,125,20
400,25,40,646,645,40.50000000000109,453.0,0.11340206185567873,0.1381885682224618,2.5,0.9067286593868873,50,125,0
400,25,60,646,645,40.50000000000109,453.0,0.11340206185567873,0.1381885682224618,2.5,0.9067286593868873,50,125,20
400,50,20,646,645,40.50000000000109,453.0,0.11340206185567873,0.1381885682224618,5.0,0.9067286593868873,50,100,20
400,50,40,646,645,40.50000000000109,453.0,0.11340206185567873,0.1381885682224618,5.0,0.9067286593868873,50,100,0
400,50,60,646,645,40.50000000000109,453.0,0.11340206185567873,0.1381885682224618,5.0,0.9067286593868873,50,100,20
400,75,20,646,645,40.50000000000109,453.0,0.11340206185567873,0.1381885682224618,7.5,0.9067286593868873,50,75,20
400,75,40,646,645,40.50000000000109,453.0,0.11340206185567873,0.1381885682224618,7.5,0.9067286593868873,50,75,0
400,75,60,646,645,40.50000000000109,453.0,0.11340206185567873,0.1381885682224618,7.5,0.9067286593868873,50,75,20
400,100,20,646,645,40.50000000000109,453.0,0.11340206185567873,0.1381885682224618,10.0,0.9067286593868873,50,50,20
400,100,40,646,645,40.50000000000109,453.0,0.11340206185567873,0.1381885682224618,10.0,0.9067286593868873,50,50,0
400,100,60,646,645,40.50000000000109,453.0,0.11340206185567873,0.1381885682224618,10.0,0.9067286593868873,50,50,20
400,125,20,646,645,40.50000000000109,453.0,0.11340206185567873,0.1381885682224618,12.5,0.9067286593868873,50,25,20
400,125,40,646,645,40.50000000000109,453.0,0.11340206185567873,0.1381885682224618,12.5,0.9067286593868873,50,25,0
400,125,60,646,645,40.50000000000109,453.0,0.11340206185567873,0.1381885682224618,12.5,0.9067286593868873,50,25,20
400,150,20,646,645,40.50000000000109,453.0,0.11340206185567873,0.1381885682224618,15.0,0.9067286593868873,50,0,20
400,150,40,646,645,40.50000000000109,453.0,0.11340206185567873,0.1381885682224618,15.0,0.9067286593868873,50,0,0
400,150,60,646,645,40.50000000000109,453.0,0.11340206185567873,0.1381885682224618,15.0,0.9067286593868873,50,0,20
400,175,20,646,645,40.50000000000109,453.0,0.11340206185567873,0.1381885682224618,17.5,0.9067286593868873,50,25,20
400,175,40,646,645,40.50000000000109,453.0,0.11340206185567873,0.1381885682224618,17.5,0.9067286593868873,50,25,0
400,175,60,646,645,40.50000000000109,453.0,0.11340206185567873,0.1381885682224618,17.5,0.9067286593868873,50,25,20
400,200,20,646,645,40.50000000000109,453.0,0.11340206185567873,0.1381885682224618,20.0,0.9067286593868873,50,50,20
400,200,40,646,645,40.50000000000109,453.0,0.11340206185567873,0.1381885682224618,20.0,0.9067286593868873,50,50,0
400,200,60,646,645,40.50000000000109,453.0,0.11340206185567873,0.1381885682224618,20.0,0.9067286593868873,50,50,20
400,225,20,646,645,40.50000000000109,453.0,0.11340206185567873,0.1381885682224618,22.5,0.9067286593868873,50,75,20
400,225,40,646,645,40.50000000000109,453.0,0.11340206185567873,0.1381885682224618,22.5,0.9067286593868873,50,75,0
400,225,60,646,645,40.50000000000109,453.0,0.11340206185567873,0.1381885682224618,22.5,0.9067286593868873,50,75,20
400,250,20,646,645,40.50000000000109,453.0,0.11340206185567873,0.1381885682224618,25.0,0.9067286593868873,50,100,20
400,250,40,646,645,40.50000000000109,453.0,0.11340206185567873,0.1381885682224618,25.0,0.9067286593868873,50,100,0
400,250,60,646,645,40.50000000000109,453.0,0.11340206185567873,0.1381885682224618,25.0,0.9067286593868873,50,100,20
300,25,60,856,855,32.90000000000015,347.0,0.12369597615498204,0.1510657592738617,2.5,0.9029358098301064,50,125,20
300,50,60,856,855,32.90000000000015,347.0,0.12369597615498204,0.1510657592738617,5.0,0.9029358098301064,50,100,20
300,75,60,856,855,32.90000000000015,347.0,0.12369597615498204,0.1510657592738617,7.5,0.9029358098301064,50,75,20
300,100,60,856,855,32.90000000000015,347.0,0.12369597615498204,0.1510657592738617,10.0,0.9029358098301064,50,50,20
300,125,60,856,855,32.90000000000015,347.0,0.12369597615498204,0.1510657592738617,12.5,0.9029358098301064,50,25,20
300,150,60,856,855,32.90000000000015,347.0,0.12369597615498204,0.1510657592738617,15.0,0.9029358098301064,50,0,20
300,175,60,856,855,32.90000000000015,347.0,0.12369597615498204,0.1510657592738617,17.5,0.9029358098301064,50,25,20
300,200,60,856,855,32.90000000000015,347.0,0.12369597615498204,0.1510657592738617,20.0,0.9029358098301064,50,50,20
300,225,60,856,855,32.90000000000015,347.0,0.12369597615498204,0.1510657592738617,22.5,0.9029358098301064,50,75,20
300,250,60,856,855,32.90000000000015,347.0,0.12369597615498204,0.1510657592738617,25.0,0.9029358098301064,50,100,20
300,25,40,860,859,32.70000000000106,347.0,0.12383983028374557,0.1523128084972124,2.5,0.900238922040488,50,125,0
300,50,40,860,859,32.70000000000106,347.0,0.12383983028374557,0.1523128084972124,5.0,0.900238922040488,50,100,0
300,75,40,860,859,32.70000000000106,347.0,0.12383983028374557,0.1523128084972124,7.5,0.900238922040488,50,75,0
300,100,40,860,859,32.70000000000106,347.0,0.12383983028374557,0.1523128084972124,10.0,0.900238922040488,50,50,0
300,125,40,860,859,32.70000000000106,347.0,0.12383983028374557,0.1523128084972124,12.5,0.900238922040488,50,25,0
300,150,40,860,859,32.70000000000106,347.0,0.12383983028374557,0.1523128084972124,15.0,0.900238922040488,50,0,0
300,175,40,860,859,32.70000000000106,347.0,0.12383983028374557,0.1523128084972124,17.5,0.900238922040488,50,25,0
300,200,40,860,859,32.70000000000106,347.0,0.12383983028374557,0.1523128084972124,20.0,0.900238922040488,50,50,0
300,225,40,860,859,32.70000000000106,347.0,0.12383983028374557,0.1523128084972124,22.5,0.900238922040488,50,75,0
300,250,40,860,859,32.70000000000106,347.0,0.12383983028374557,0.1523128084972124,25.0,0.900238922040488,50,100,0
300,25,20,862,861,32.69999999999884,347.0,0.12389752204955531,0.15285824507291576,2.5,0.8996105091333633,50,125,20
300,50,20,862,861,32.69999999999884,347.0,0.12389752204955531,0.15285824507291576,5.0,0.8996105091333633,50,100,20
300,75,20,862,861,32.69999999999884,347.0,0.12389752204955531,0.15285824507291576,7.5,0.8996105091333633,50,75,20
300,100,20,862,861,32.69999999999884,347.0,0.12389752204955531,0.15285824507291576,10.0,0.8996105091333633,50,50,20
300,125,20,862,861,32.69999999999884,347.0,0.12389752204955531,0.15285824507291576,12.5,0.8996105091333633,50,25,20
300,150,20,862,861,32.69999999999884,347.0,0.12389752204955531,0.15285824507291576,15.0,0.8996105091333633,50,0,20
300,175,20,862,861,32.69999999999884,347.0,0.12389752204955531,0.15285824507291576,17.5,0.8996105091333633,50,25,20
300,200,20,862,861,32.69999999999884,347.0,0.12389752204955531,0.15285824507291576,20.0,0.8996105091333633,50,50,20
300,225,20,862,861,32.69999999999884,347.0,0.12389752204955531,0.15285824507291576,22.5,0.8996105091333633,50,75,20
300,250,20,862,861,32.69999999999884,347.0,0.12389752204955531,0.15285824507291576,25.0,0.8996105091333633,50,100,20
