depth,deviation,backstep,pivot_count,median_swing_pips,median_bars,median_efficiency,mean_efficiency,score,deviation_pips
300.0,250.0,60.0,856.0,32.90000000000015,347.0,0.12369597615498204,0.15106575927386165,54.54577674524539,25.0
300.0,225.0,80.0,856.0,32.90000000000015,347.0,0.12369597615498204,0.15079773964528703,54.54577674524539,22.5
300.0,225.0,60.0,856.0,32.90000000000015,347.0,0.12369597615498204,0.15106575927386165,54.54577674524539,22.5
300.0,200.0,60.0,856.0,32.90000000000015,347.0,0.12369597615498204,0.15106575927386165,54.54577674524539,20.0
300.0,200.0,80.0,856.0,32.90000000000015,347.0,0.12369597615498204,0.15079773964528703,54.54577674524539,20.0
300.0,150.0,60.0,856.0,32.90000000000015,347.0,0.12369597615498204,0.15106575927386165,54.54577674524539,15.0
300.0,150.0,80.0,856.0,32.90000000000015,347.0,0.12369597615498204,0.15079773964528703,54.54577674524539,15.0
300.0,175.0,80.0,856.0,32.90000000000015,347.0,0.12369597615498204,0.15079773964528703,54.54577674524539,17.5
300.0,175.0,60.0,856.0,32.90000000000015,347.0,0.12369597615498204,0.15106575927386165,54.54577674524539,17.5
300.0,100.0,80.0,856.0,32.90000000000015,347.0,0.12369597615498204,0.15079773964528703,54.54577674524539,10.0
300.0,100.0,60.0,856.0,32.90000000000015,347.0,0.12369597615498204,0.15106575927386165,54.54577674524539,10.0
300.0,125.0,60.0,856.0,32.90000000000015,347.0,0.12369597615498204,0.15106575927386165,54.54577674524539,12.5
300.0,125.0,80.0,856.0,32.90000000000015,347.0,0.12369597615498204,0.15079773964528703,54.54577674524539,12.5
