swing_id,direction,trend,economic_regime,bars,swing_pips,median_range_pips,median_body_pips,mean_body_ratio,bullish_candle_pct,strong_directional_candle_pct,break_above_20m_pct,break_below_20m_pct,median_atr14_pips,max_prior_fibo_retracement_pct,endpoint_fibo_zone
379,DOWN,DOWN,DOWN,415,79.29999999999993,1.80000000000069,0.8000000000008001,0.5047387169097494,0.42650602409638555,0.24096385542168675,0.021686746987951807,0.13734939759036144,1.9714285714284812,138.39441535776572,127.2-161.8
389,DOWN,DOWN,DOWN,560,105.5000000000006,2.500000000000835,1.1999999999989797,0.5078669385207167,0.475,0.20357142857142857,0.05,0.10714285714285714,2.8035714285710798,281.3333333333242,261.8-361.8
391,DOWN,DOWN,DOWN,383,48.2999999999989,1.2999999999996348,0.700000000000145,0.5355217524017152,0.4386422976501306,0.20887728459530025,0.02610966057441253,0.09399477806788512,1.3714285714291499,116.1057692307682,100-127.2
395,DOWN,DOWN,DOWN,364,56.0000000000005,2.2999999999995246,1.100000000000545,0.5057734537503932,0.46153846153846156,0.2032967032967033,0.04945054945054945,0.12087912087912088,2.310714285714198,198.58156028368654,161.8-200
397,DOWN,DOWN,DOWN,834,87.50000000000036,1.7000000000000348,0.7999999999985796,0.5286558127796088,0.447242206235012,0.2170263788968825,0.049160671462829736,0.08513189448441247,1.9499999999998485,184.98942917547163,161.8-200
401,DOWN,DOWN,DOWN,393,50.49999999999999,2.4000000000001798,1.100000000000545,0.4985188578184806,0.49363867684478374,0.19083969465648856,0.030534351145038167,0.058524173027989825,2.6642857142861978,120.23809523809574,100-127.2
403,DOWN,DOWN,DOWN,134,49.99999999999893,2.2999999999995246,0.9999999999998899,0.44053222330734504,0.43283582089552236,0.15671641791044777,0.03731343283582089,0.09701492537313433,2.3928571428569585,125.62814070351192,100-127.2
407,DOWN,DOWN,DOWN,971,62.60000000000154,1.500000000000945,0.5999999999994898,0.5005503972076187,0.43666323377960864,0.19670442842430483,0.03913491246138002,0.08444902162718847,1.8500000000005417,210.06711409396615,200-261.8
409,DOWN,DOWN,DOWN,937,52.59999999999821,1.5999999999993797,0.700000000000145,0.5163002843531617,0.4599786552828175,0.20917822838847386,0.04589114194236926,0.0736392742796158,1.7428571428569826,287.4316939890615,261.8-361.8
413,DOWN,DOWN,DOWN,432,59.8999999999994,1.2999999999996348,0.5000000000010552,0.4854074126029601,0.4027777777777778,0.18055555555555555,0.020833333333333332,0.10648148148148148,1.478571428571123,130.78602620087122,127.2-161.8
415,DOWN,DOWN,DOWN,649,78.09999999999873,1.500000000000945,0.700000000000145,0.5274751225786676,0.44838212634822805,0.22033898305084745,0.03697996918335902,0.09399075500770417,1.6071428571426007,233.8323353293446,200-261.8
417,DOWN,DOWN,DOWN,202,20.300000000001983,0.7499999999993623,0.40000000000040004,0.6077006736101013,0.39603960396039606,0.2623762376237624,0.04455445544554455,0.07425742574257425,0.9035714285710832,83.19672131148361,78.6-100
423,DOWN,DOWN,DOWN,604,96.49999999999936,1.5999999999993797,0.8000000000008001,0.5216049080852408,0.4271523178807947,0.21026490066225165,0.03145695364238411,0.08443708609271523,1.7142857142857633,330.47945205478857,261.8-361.8
429,DOWN,DOWN,DOWN,537,35.09999999999902,0.700000000000145,0.2999999999997449,0.5241868251314975,0.409683426443203,0.18808193668528864,0.0260707635009311,0.05027932960893855,0.8499999999998588,179.08163265305973,161.8-200
431,DOWN,DOWN,DOWN,105,24.999999999999467,0.5000000000010552,0.10000000000065512,0.573171128834979,0.24761904761904763,0.2571428571428571,0.0761904761904762,0.10476190476190476,1.2000000000000899,156.25000000001387,127.2-161.8
433,DOWN,DOWN,DOWN,691,47.39999999999967,0.8999999999992347,0.40000000000040004,0.5201987875880058,0.4283646888567294,0.22286541244573083,0.04341534008683068,0.06801736613603473,1.0642857142860254,71.27819548872083,61.8-78.6
437,DOWN,DOWN,DOWN,863,46.10000000000003,0.8000000000008001,0.30000000000196536,0.5286241223533734,0.4101969872537659,0.22595596755504055,0.03592120509849363,0.07184241019698726,0.842857142857272,57.55305867665529,50-61.8
441,DOWN,DOWN,DOWN,37,17.000000000000348,1.4999999999987246,0.8999999999992347,0.503035740344164,0.32432432432432434,0.24324324324324326,0.0,0.13513513513513514,1.900000000000076,54.83870967741866,50-61.8
445,DOWN,DOWN,DOWN,268,27.400000000001867,1.3000000000018552,0.6999999999979245,0.516229144758275,0.44776119402985076,0.1828358208955224,0.048507462686567165,0.06716417910447761,1.4142857142856218,133.65853658536798,127.2-161.8
447,DOWN,DOWN,DOWN,652,57.000000000000384,1.1999999999989797,0.5999999999994898,0.5229413547597397,0.4371165644171779,0.2147239263803681,0.0352760736196319,0.09202453987730061,1.3285714285714882,109.61538461538338,100-127.2
451,DOWN,DOWN,DOWN,819,36.79999999999906,0.8000000000008001,0.40000000000040004,0.5256016214894741,0.43833943833943834,0.1978021978021978,0.03663003663003663,0.06593406593406594,0.9285714285713262,59.35483870967606,50-61.8
453,DOWN,DOWN,DOWN,302,56.89999999999973,1.7499999999992522,0.8000000000008001,0.5174825100741188,0.4503311258278146,0.22847682119205298,0.046357615894039736,0.13245033112582782,2.0607142857142255,258.6363636363648,200-261.8
455,DOWN,DOWN,DOWN,1126,70.40000000000157,0.9999999999998899,0.4999999999988347,0.5096642747648601,0.43072824156305506,0.19982238010657194,0.03374777975133215,0.06660746003552398,1.2321428571428403,161.8390804597709,161.8-200
457,DOWN,DOWN,DOWN,663,34.600000000000186,1.0999999999983245,0.40000000000040004,0.479378876234563,0.44042232277526394,0.1870286576168929,0.02865761689291101,0.058823529411764705,1.1785714285715367,161.68224299065275,127.2-161.8
461,DOWN,DOWN,DOWN,93,16.499999999999293,0.700000000000145,0.3999999999981796,0.5584698815677167,0.40860215053763443,0.3010752688172043,0.0,0.1935483870967742,0.7785714285714538,82.0895522387997,78.6-100
